ONS ID,ONS region ID,Constituency,County name,Region name,Country name,Constituency type,Declaration time,MemberFirstName,MemberSurname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,WinningVotes,WinningShare,Majority,Con,Lab,LD,BRX,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner
E14001026,E12000009,Wells,Somerset,South West,England,County,13/12/2019 04:25,James,Heappey,Male,Con hold,Con,LD,"81,898","61,628",216,"33,336",54.1%,"9,991","33,336","4,304","23,345",0,0,0,0,0,0,0,0,0,643,0
E14001027,E12000006,Welwyn Hatfield,Hertfordshire,East of England,England,County,13/12/2019 04:38,Grant,Shapps,Male,Con hold,Con,Lab,"74,892","52,053",226,"27,394",52.6%,"10,955","27,394","16,439","6,602",0,"1,618",0,0,0,0,0,0,0,0,0
E14001028,E12000003,Wentworth and Dearne,South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:40,John,Healey,Male,Lab hold,Lab,Con,"74,536","41,557",127,"16,742",40.3%,"2,165","14,577","16,742","1,705","7,019",0,0,0,0,0,0,0,0,"1,514",0
S14000058,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,Scotland,County,13/12/2019 04:51,Andrew,Bowie,Male,Con hold,Con,SNP,"72,640","53,345",114,"22,752",42.7%,843,"22,752","2,431","6,253",0,0,"21,909",0,0,0,0,0,0,0,0
E14001029,E12000005,West Bromwich East,West Midlands,West Midlands,England,Borough,13/12/2019 03:04,Nicola,Richards,Female,Con gain from Lab,Con,Lab,"62,046","35,975",104,"16,804",46.7%,"1,593","16,804","15,211","1,313","1,475",627,0,0,0,0,0,0,0,545,0
E14001030,E12000005,West Bromwich West,West Midlands,West Midlands,England,Borough,13/12/2019 02:47,Shaun,Bailey,Male,Con gain from Lab Coop,Con,Lab,"64,517","34,459",84,"17,419",50.5%,"3,799","17,419","13,620",915,"1,841",664,0,0,0,0,0,0,0,0,0
E14001031,E12000009,West Dorset,Dorset,South West,England,County,13/12/2019 04:39,Chris,Loder,Male,Con hold,Con,LD,"81,897","60,925",237,"33,589",55.1%,"14,106","33,589","5,729","19,483",0,"2,124",0,0,0,0,0,0,0,0,0
S14000059,S92000003,West Dunbartonshire,Scotland,Scotland,Scotland,County,13/12/2019 02:13,Martin,Docherty-Hughes,Male,SNP hold,SNP,Lab,"66,517","45,140",104,"22,396",49.6%,"9,553","6,436","12,843","1,890",0,867,"22,396",0,0,0,0,0,0,708,0
E14001032,E12000007,West Ham,London,London,England,Borough,13/12/2019 03:42,Lyn,Brown,Female,Lab hold,Lab,Con,"97,947","60,200",317,"42,181",70.1%,"32,388","9,793","42,181","4,161","1,679","1,780",0,0,0,0,0,0,0,606,0
E14001033,E12000002,West Lancashire,Lancashire,North West,England,County,13/12/2019 03:07,Rosie,Cooper,Female,Lab hold,Lab,Con,"73,347","52,663",170,"27,458",52.1%,"8,336","19,122","27,458","2,560","2,275","1,248",0,0,0,0,0,0,0,0,0
E14001036,E12000007,Westminster North,London,London,England,Borough,13/12/2019 03:09,Karen,Buck,Female,Lab hold,Lab,Con,"65,519","42,911",133,"23,240",54.2%,"10,759","12,481","23,240","5,593",418,"1,064",0,0,0,0,0,0,0,115,0
E14001037,E12000002,Westmorland and Lonsdale,Cumbria,North West,England,County,13/12/2019 02:28,Timothy,Farron,Male,LD hold,LD,Con,"67,789","52,712",141,"25,795",48.9%,"1,934","23,861","2,293","25,795",763,0,0,0,0,0,0,0,0,0,0
E14001038,E12000009,Weston-Super-Mare,Avon,South West,England,County,13/12/2019 04:53,John,Penrose,Male,Con hold,Con,Lab,"82,526","55,614",255,"31,983",57.5%,"17,121","31,983","14,862","6,935",0,"1,834",0,0,0,0,0,0,0,0,0
E14001034,E12000006,West Suffolk,Suffolk,East of England,England,County,13/12/2019 02:44,Matthew,Hancock,Male,Con hold,Con,Lab,"80,193","51,437",336,"33,842",65.8%,"23,194","33,842","10,648","4,685",0,"2,262",0,0,0,0,0,0,0,0,0
N06000018,N92000002,West Tyrone,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 02:19,Órfhlaith,Begley,Female,SF hold,SF,DUP,"66,259","41,186",189,"16,544",40.2%,"7,478",0,0,0,0,521,0,0,"9,066","16,544","7,330","2,774","3,979",972,0
E14001035,E12000005,West Worcestershire,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:16,Harriett,Baldwin,Female,Con hold,Con,LD,"76,241","57,530",296,"34,909",60.7%,"24,499","34,909","9,496","10,410",0,"2,715",0,0,0,0,0,0,0,0,0
E14001039,E12000002,Wigan,Greater Manchester,North West,England,County,13/12/2019 01:52,Lisa,Nandy,Female,Lab hold,Lab,Con,"75,680","45,042",134,"21,042",46.7%,"6,728","14,314","21,042","2,428","5,959","1,299",0,0,0,0,0,0,0,0,0
E14001040,E12000007,Wimbledon,London,London,England,Borough,13/12/2019 03:51,Stephen,Hammond,Male,Con hold,Con,LD,"68,240","53,027",217,"20,373",38.4%,628,"20,373","12,543","19,745",0,0,0,0,0,0,0,0,0,366,0
E14001041,E12000008,Winchester,Hampshire,South East,England,County,13/12/2019 05:30,Stephen,Brine,Male,Con hold,Con,LD,"75,582","58,890",210,"28,430",48.3%,985,"28,430","2,723","27,445",0,0,0,0,0,0,0,0,0,292,0
E14001042,E12000008,Windsor,Berkshire,South East,England,County,13/12/2019 03:51,Adam,Afriyie,Male,Con hold,Con,LD,"75,038","53,750",201,"31,501",58.6%,"20,079","31,501","8,147","11,422",0,"1,796",0,0,0,0,0,0,0,884,0
E14001043,E12000002,Wirral South,Merseyside,North West,England,County,13/12/2019 02:38,Alison,McGovern,Female,Lab hold,Lab,Con,"57,280","43,547",112,"22,284",51.2%,"6,105","16,179","22,284","2,917","1,219",948,0,0,0,0,0,0,0,0,0
E14001044,E12000002,Wirral West,Merseyside,North West,England,County,13/12/2019 02:52,Margaret,Greenwood,Female,Lab hold,Lab,Con,"55,550","42,918",107,"20,695",48.2%,"3,003","17,692","20,695","2,706",860,965,0,0,0,0,0,0,0,0,0
E14001045,E12000006,Witham,Essex,East of England,England,County,13/12/2019 03:40,Priti,Patel,Female,Con hold,Con,Lab,"70,402","49,344",209,"32,876",66.6%,"24,082","32,876","8,794","4,584",0,"3,090",0,0,0,0,0,0,0,0,0
E14001046,E12000008,Witney,Oxfordshire,South East,England,County,13/12/2019 03:15,Robert,Courts,Male,Con hold,Con,LD,"83,845","61,305",392,"33,856",55.2%,"15,177","33,856","8,770","18,679",0,0,0,0,0,0,0,0,0,0,0
E14001047,E12000008,Woking,Surrey,South East,England,County,13/12/2019 04:19,Jonathan,Lord,Male,Con hold,Con,LD,"75,424","53,937",177,"26,396",48.9%,"9,767","26,396","8,827","16,629",0,"1,485",0,0,0,0,0,0,0,600,0
E14001048,E12000008,Wokingham,Berkshire,South East,England,County,13/12/2019 03:04,John,Redwood,Male,Con hold,Con,LD,"83,953","61,997",219,"30,734",49.6%,"7,383","30,734","6,450","23,351",0,"1,382",0,0,0,0,0,0,0,80,0
E14001049,E12000005,Wolverhampton North East,West Midlands,West Midlands,England,Borough,13/12/2019 02:37,Jane,Stevenson,Female,Con gain from Lab,Con,Lab,"61,660","34,281",92,"17,722",51.7%,"4,080","17,722","13,642",960,"1,354",603,0,0,0,0,0,0,0,0,0
E14001050,E12000005,Wolverhampton South East,West Midlands,West Midlands,England,Borough,13/12/2019 03:03,Pat,McFadden,Male,Lab hold,Lab,Con,"62,883","33,443",78,"15,522",46.4%,"1,235","14,287","15,522","1,019","2,094",521,0,0,0,0,0,0,0,0,0
E14001051,E12000005,Wolverhampton South West,West Midlands,West Midlands,England,Borough,13/12/2019 02:53,Stuart,Anderson,Male,Con gain from Lab,Con,Lab,"60,534","41,136",148,"19,864",48.3%,"1,661","19,864","18,203","2,041","1,028",0,0,0,0,0,0,0,0,0,0
E14001052,E12000005,Worcester,Hereford and Worcester,West Midlands,England,Borough,13/12/2019 03:16,Robin,Walker,Male,Con hold,Con,Lab,"73,485","50,898",174,"25,856",50.8%,"6,758","25,856","19,098","3,666",0,"1,694",0,0,0,0,0,0,0,584,0
E14001053,E12000002,Workington,Cumbria,North West,England,County,13/12/2019 01:23,Mark,Jenkinson,Male,Con gain from Lab,Con,Lab,"61,370","41,599",93,"20,488",49.3%,"4,176","20,488","16,312","1,525","1,749",596,0,0,0,0,0,0,0,929,0
E14001054,E12000002,Worsley and Eccles South,Greater Manchester,North West,England,County,13/12/2019 03:23,Barbara,Keeley,Female,Lab hold,Lab,Con,"75,219","44,707",118,"20,446",45.7%,"3,219","17,227","20,446","2,510","3,224","1,300",0,0,0,0,0,0,0,0,0
E14001055,E12000008,Worthing West,West Sussex,South East,England,Borough,13/12/2019 05:08,Peter,Bottomley,Male,Con hold,Con,Lab,"78,585","54,648",274,"30,475",55.8%,"14,823","30,475","15,652","6,024",0,"2,008",0,0,0,0,0,0,0,489,0
W07000044,W92000004,Wrexham,Clwyd,Wales,Wales,County,13/12/2019 01:49,Sarah,Atherton,Female,Con gain from Lab,Con,Lab,"49,737","33,532",70,"15,199",45.3%,"2,131","15,199","13,068","1,447","1,222",445,0,"2,151",0,0,0,0,0,0,0
E14001056,E12000008,Wycombe,Buckinghamshire,South East,England,County,13/12/2019 02:01,Steve,Baker,Male,Con hold,Con,Lab,"78,093","54,756",168,"24,766",45.2%,"4,214","24,766","20,552","6,543",0,"1,454",0,0,0,0,0,0,0,"1,441",0
E14001057,E12000002,Wyre and Preston North,Lancashire,North West,England,County,13/12/2019 03:34,Ben,Wallace,Male,Con hold,Con,Lab,"74,775","52,924",200,"31,589",59.7%,"16,781","31,589","14,808","4,463",0,"1,729",0,0,0,0,0,0,0,335,0
E14001058,E12000005,Wyre Forest,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:12,Mark,Garnier,Male,Con hold,Con,Lab,"78,077","50,561",257,"32,960",65.2%,"21,413","32,960","11,547","4,081",0,"1,973",0,0,0,0,0,0,0,0,0
E14001059,E12000002,Wythenshawe and Sale East,Greater Manchester,North West,England,Borough,13/12/2019 05:04,Michael,Kane,Male,Lab hold,Lab,Con,"76,313","44,759",125,"23,855",53.3%,"10,396","13,459","23,855","3,111","2,717","1,559",0,0,0,0,0,0,0,58,0
E14001060,E12000009,Yeovil,Somerset,South West,England,County,13/12/2019 05:28,Marcus,Fysh,Male,Con hold,Con,LD,"82,468","59,260",148,"34,588",58.4%,"16,181","34,588","3,761","18,407",0,"1,629",0,0,0,0,0,0,0,875,0
W07000041,W92000004,Ynys Môn,Gwynedd,Wales,Wales,County,13/12/2019 02:45,Virginia,Crosbie,Female,Con gain from Lab,Con,Lab,"51,925","36,552",121,"12,959",35.5%,"1,968","12,959","10,991",0,"2,184",0,0,"10,418",0,0,0,0,0,0,0
E14001061,E12000003,York Central,North Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:18,Rachael,Maskell,Female,Lab hold,Lab,Con,"74,899","49,505",198,"27,312",55.2%,"13,545","13,767","27,312","4,149","1,479","2,107",0,0,0,0,0,0,0,691,0
E14001062,E12000003,York Outer,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:35,Julian,Sturdy,Male,Con hold,Con,Lab,"74,673","55,347",228,"27,324",49.4%,"9,985","27,324","17,339","9,992",0,0,0,0,0,0,0,0,0,692,0
